공원명,주소,공원면적,위도,경도,시군구,분류,크기
수변공원6호,경기도 파주시 야당동 1039,1599,37.70999172,126.7603905,파주시,소형,3
금신공원,경기도 파주시 와동동 1479,15439,37.73737971,126.7701404,파주시,소형,3
소공원 10호,경기도 파주시 목동동 717 공,515,37.731251,126.745253,파주시,소형,3
소공원 11호,경기도 파주시 목동동 801,595,37.730893,126.7438032,파주시,소형,3
소공원 12호,경기도 파주시 목동동 829,206,37.72982947,126.7406185,파주시,소형,3
소공원 13호,경기도 파주시 목동동 955,287,37.72824831,126.7370262,파주시,소형,3
소공원 14호,경기도 파주시 목동동 894 공,1039,37.732458,126.736815,파주시,소형,3
소공원 15호,경기도 파주시 목동동 891 공,606,37.732096,126.736674,파주시,소형,3
소공원 16호,경기도 파주시 목동동 1037,557,37.72380182,126.7375001,파주시,소형,3
소공원 17호,경기도 파주시 목동동 1037-1 공,531,37.723672,126.737497,파주시,소형,3
소공원 18호,경기도 파주시 목동동 1102,361,37.72009129,126.7384102,파주시,소형,3
소공원 19호,경기도 파주시 목동동 1121,177,37.71966143,126.738304,파주시,소형,3
소공원 20호,경기도 파주시 동패동 1813,691,37.7151175,126.741658,파주시,소형,3
소공원 21호,경기도 파주시 동패동 1855,701,37.715109,126.738041,파주시,소형,3
소공원 22호,경기도 파주시 동패동 1850,530,37.714742,126.737433,파주시,소형,3
소공원 23호,경기도 파주시 동패동 1876,304,37.712736,126.7359599,파주시,소형,3
소공원 24호,경기도 파주시 동패동 1931,337,37.7095097,126.737411,파주시,소형,3
소공원 25호,경기도 파주시 동패동 1869,1098,37.712606,126.735632,파주시,소형,3
소공원 26호,경기도 파주시 동패동 1948,882,37.71025702,126.7365155,파주시,소형,3
소공원 27호,경기도 파주시 동패동 2013,898,37.710767,126.732217,파주시,소형,3
소공원 28호,경기도 파주시 동패동 1988,804,37.709683,126.733618,파주시,소형,3
소공원 29호,경기도 파주시 동패동 2005,489,37.71015011,126.7330914,파주시,소형,3
소공원 30호,경기도 파주시 동패동 2046,1105,37.70861821,126.7345065,파주시,소형,3
두레공원,경기도 파주시 동패동 2034,48257,37.709322,126.7311209,파주시,소형,3
두레공원,경기도 파주시 목동동 639,38536,37.73106026,126.7487584,파주시,소형,3
새암공원,경기도 파주시 목동동 666,89255,37.72866628,126.7466704,파주시,소형,3
미리내공원,경기도 파주시 야당동 1022,56866,37.70973588,126.7472066,파주시,소형,3
도래공원,경기도 파주시 와동동 1339,61221,37.73051234,126.7633962,파주시,소형,3
역사공원 6호,경기도 파주시 다율동 896 공,2582,37.734479,126.718652,파주시,소형,3
라온공원,경기도 파주시 와동동 1476,47516,37.731203,126.768011,파주시,소형,3
메아리공원,경기도 파주시 와동동 1348,18942,37.7269979,126.757788,파주시,소형,3
제6호 공공공지,경기도 양주시 옥정동 1108-2,132,37.81184939,127.102356,양주시,소형,3
샘터공원,경기도 성남시 분당구 구미동 87,3620,37.3488017,127.118613,성남시분당구,소형,3
진접7호숲속공원,경기도 남양주시 진접읍 금곡리 1119,2498,37.7239485,127.2104548,남양주시,소형,3
진접3호늘찬공원,경기도 남양주시 진접읍 금곡리 1092,2877,37.71490907,127.1962489,남양주시,소형,3
진접2호도담공원,경기도 남양주시 진접읍 금곡리 970,3702,37.7192162,127.1915425,남양주시,소형,3
진접6호한빛공원,경기도 남양주시 진접읍 금곡리 985,4237,37.7221182,127.2017407,남양주시,소형,3
진접1호해밀공원,경기도 남양주시 진접읍 금곡리 1084,5742,37.71199895,127.1895491,남양주시,소형,3
장현3어린이공원,경기도 남양주시 진접읍 장현리 710-2,1900,37.726114,127.1937654,남양주시,소형,3
장현3어린이공원,경기도 남양주시 진접읍 장현리 710-6,2021,37.7232914,127.1927287,남양주시,소형,3
힐스테이트황금산 APT 소공원,경기도 남양주시 다산동 3720-2,2681,37.6074695,127.1663634,남양주시,소형,3
양지어린이공원,경기도 남양주시 오남읍 양지리 807-5,1507,37.6987771,127.1989011,남양주시,소형,3
덕소4호공원,경기도 남양주시 와부읍 덕소리 110-2,1750,37.5859681,127.2166206,남양주시,소형,3
오남1지구 오남아이파크어린이공원,경기도 남양주시 오남읍 오남리 891-5,1524,37.6966072,127.2012855,남양주시,소형,3
퇴계원 2지구 어린이공원,경기도 남양주시 퇴계원읍 퇴계원리 366-1,2354,37.65803382,127.146757,남양주시,소형,3
임광그대가 어린이공원,경기도 남양주시 호평동 264-1,1811,37.6628369,127.2493213,남양주시,소형,3
다산센트레빌 APT 어린이공원,경기도 남양주시 다산동 4436-3,1500,37.60735593,127.154575,남양주시,소형,3
부평1어린이공원,경기도 남양주시 진접읍 부평리 755,1586,37.74150278,127.199637,남양주시,소형,3
부평1지구근린공원,경기도 남양주시 진접읍 부평리 759,10026,37.7393691,127.2023225,남양주시,소형,3
신도어린이공원,경기도 남양주시 화도읍 마석우리 598-2,1552,37.6604736,127.3055972,남양주시,소형,3
청학5호공원,경기도 남양주시 별내면 청학리 350-4,1545,37.7112326,127.1145394,남양주시,소형,3
도농 제1호공원,"경기도 남양주시 다산동 4002-27,4002-28",1500,37.61102092,127.1562274,남양주시,소형,3
도농 제4호공원,경기도 남양주시 다산동 4002-7,1500,37.61101957,127.1562291,남양주시,소형,3
진영공원,경기도 남양주시 화도읍 마석우리 551,59924,37.65815984,127.2995319,남양주시,소형,3
평내1호어린이공원,경기도 남양주시 평내동 585-4,1866,37.6470343,127.2367724,남양주시,소형,3
평내택지소공원,경기도 남양주시 평내동 592,1116,37.6464488,127.2393903,남양주시,소형,3
평내3호공원,경기도 남양주시 평내동 566,1500,37.643211,127.234748,남양주시,소형,3
평내5호공원,경기도 남양주시 평내동 617-5,1510,37.6400366,127.2361973,남양주시,소형,3
평내4호공원,경기도 남양주시 평내동 564-1,2698,37.6417717,127.2353984,남양주시,소형,3
호평1호공원,경기도 남양주시 호평동 614,1730,37.6611005,127.2438936,남양주시,소형,3
호평제3호어린이공원,경기도 남양주시 호평동 627-1,1955,37.65547409,127.2416723,남양주시,소형,3
호평제2호어린이공원,경기도 남양주시 호평동 675,1968,37.6566311,127.2493145,남양주시,소형,3
호평4호공원,경기도 남양주시 호평동 647,2667,37.6552573,127.2461546,남양주시,소형,3
평내2호공원,경기도 남양주시 평내동 560,14447,37.64219204,127.2306887,남양주시,소형,3
마석제1호어린이공원,경기도 남양주시 화도읍 마석우리 346,1530,37.6596308,127.3027924,남양주시,소형,3
마석제3호어린이공원(물놀이장),경기도 남양주시 화도읍 마석우리 568,1610,37.6557032,127.2995458,남양주시,소형,3
마석제2호어린이공원,경기도 남양주시 화도읍 마석우리 356,1687,37.6592161,127.3041157,남양주시,소형,3
도곡2호공원,경기도 남양주시 와부읍 도곡리 1092,1503,37.5762227,127.2245209,남양주시,소형,3
양지근린공원,경기도 남양주시 오남읍 양지리 807-8,11257,37.69879296,127.1945427,남양주시,소형,3
묵현2지구도시공사어린이공원,경기도 남양주시 화도읍 묵현리 95-8,1585,37.6628496,127.2967637,남양주시,소형,3
오남2지구 어린이공원,경기도 남양주시 오남읍 오남리 732-1,4000,37.69514189,127.2064973,남양주시,소형,3
묵현2리어린이공원(물놀이장),경기도 남양주시 화도읍 묵현리 456-8,1587,37.65770572,127.2739943,남양주시,소형,3
가운택지 어린이공원,경기도 남양주시 다산동 751,3299,37.59727068,127.1587666,남양주시,소형,3
바람근린공원,"경기도 남양주시 다산동 758, 761, 762, 764",54416,37.60380641,127.1540006,남양주시,소형,3
장현4어린이공원,경기도 남양주시 진접읍 장현리 90-2,1560,37.73077783,127.1924898,남양주시,소형,3
진접4호솔빛공원,경기도 남양주시 진접읍 금곡리 1054-4,1538,37.7164475,127.2028681,남양주시,소형,3
진접5호아쿠아키즈파크,경기도 남양주시 진접읍 금곡리 1037-18,2157,37.719012,127.2016274,남양주시,소형,3
청학4호공원,경기도 남양주시 별내면 청학리 411-2,2750,37.7081852,127.1202594,남양주시,소형,3
청학공원,경기도 남양주시 별내면 청학리 410,10071,37.7108087,127.1204179,남양주시,소형,3
청학3호공원,경기도 남양주시 별내면 청학리 409-4,1741,37.71018669,127.1176621,남양주시,소형,3
청학1호공원,경기도 남양주시 별내면 청학리 420-2,1501,37.70974568,127.1130988,남양주시,소형,3
덕소5호공원,경기도 남양주시 와부읍 덕소리 111-4,2050,37.58496715,127.2129819,남양주시,소형,3
창현제2호어린이공원,경기도 남양주시 화도읍 창현리 744,1503,37.6495911,127.303723,남양주시,소형,3
창현제6호어린이공원,경기도 남양주시 화도읍 창현리 770,2001,37.64433776,127.3006787,남양주시,소형,3
창현제1호어린이공원,경기도 남양주시 화도읍 창현리 722,3174,37.6513568,127.3024202,남양주시,소형,3
참전비 공원,경기도 가평군 가평읍 읍내리 365-1,3300,37.8257585783,127.5163164837,가평군,소형,3
호명호수공원,경기도 가평군 청평면 상천리 1407-2,241538,37.765767,127.459051,가평군,중형,7
가평 체육공원,경기도 가평군 가평읍 대곡리 347,108512,37.8254227259,127.5069577232,가평군,중형,7
다목적 체육공원,경기도 가평군 상면 연하리 220,25421,37.8035989679,127.348606,가평군,소형,3
설악 체육공원,경기도 가평군 설악면 선촌리 32-4,44241,37.684923,127.4894801619,가평군,소형,3
하면 어린이공원,경기도 가평군 조종면 현리 477-71,1540,37.811145,127.3507091318,가평군,소형,3
제4호 문화공원,경기도 가평군 가평읍 달전리 705,1763,37.8093404159,127.5220606342,가평군,소형,3
가평 근린공원,경기도 가평군 가평읍 읍내리 395-1,23558,37.828971,127.515854,가평군,소형,3
제5호 문화공원,경기도 가평군 가평읍 대곡리 243-16,3000,37.8264125411,127.513082,가평군,소형,3
제6호 문화공원,경기도 가평군 가평읍 대곡리 144-14,1783,37.821859,127.513038,가평군,소형,3
설악 체육공원(제4호),경기도 가평군 설악면 선촌리 589-1,10168,37.684116522,127.4879718371,가평군,소형,3
청평 어린이공원,경기도 가평군 청평면 청평리 79-119,1660,37.735153,127.417674,가평군,소형,3
제12호 소공원,경기도 가평군 가평읍 읍내리 1054,589,37.831813,127.505558,가평군,소형,3
제13호 소공원,경기도 가평군 가평읍 읍내리 1055,1487,37.831579,127.506163,가평군,소형,3
목동 근린공원,경기도 가평군 북면 목동리 913-1,43113,37.8892984324,127.549626948,가평군,소형,3
동백제8공원(한숲공원),경기도 용인시 기흥구 중동 862,127568,37.27389677,127.1571253,용인시기흥구,중형,7
제11호 근린공원(용인중앙공원),경기도 용인시 처인구 김량장동 산37-16,579879,37.23170555,127.2083756,용인시처인구,중형,7
제32호 근린공원(번암공원),경기도 용인시 처인구 역북동 733,58886,37.23913972,127.1949872,용인시처인구,소형,3
제35호 근린공원(능말공원),경기도 용인시 처인구 김량장동 448-11,11676,37.23804212,127.1996242,용인시처인구,소형,3
제78호 어린이공원,경기도 용인시 처인구 김량장동 291-1,1820,37.23552717,127.1953665,용인시처인구,소형,3
제79호 어린이공원,경기도 용인시 처인구 김량장동 320,1654,37.23595682,127.198824,용인시처인구,소형,3
제81호 어린이공원,경기도 용인시 처인구 김량장동 340,1556,37.23419894,127.202601,용인시처인구,소형,3
제80호 어린이공원,경기도 용인시 처인구 김량장동 351,1653,37.232001,127.200901,용인시처인구,소형,3
제76호 어린이공원,경기도 용인시 처인구 역북동 381-2,1649,37.239301,127.1919734,용인시처인구,소형,3
제75호 어린이공원,경기도 용인시 처인구 역북동 419,1650,37.23724658,127.187701,용인시처인구,소형,3
제77호 어린이공원,경기도 용인시 처인구 역북동 437,1653,37.23649667,127.191601,용인시처인구,소형,3
제84호 어린이공원,경기도 용인시 처인구 김량장동 503-2,1636,37.23247099,127.196901,용인시처인구,소형,3
제83호 어린이공원,경기도 용인시 처인구 역북동 725-3,1809,37.23407485,127.1900753,용인시처인구,소형,3
천주교묘지공원,경기도 용인시 처인구 모현읍 오산리 325-4,847474,37.3211043,127.1465269,용인시처인구,중형,7
소공원,경기도 용인시 처인구 역북동 725-2,887,37.23430875,127.190401,용인시처인구,소형,3
용인묘지공원,경기도 용인시 처인구 모현읍 초부리 산67-6,1307080,37.29542684,127.2560058,용인시처인구,대형,15
서울묘지공원,경기도 용인시 처인구 이동읍 서리 산4-8,202150,37.2201686,127.1743465,용인시처인구,중형,7
마평어린이공원,경기도 용인시 처인구 마평동 758-3,3670,37.23486122,127.2163746,용인시처인구,소형,3
제74호 어린이공원,경기도 용인시 처인구 역북동 632-50,3389,37.23892143,127.1869217,용인시처인구,소형,3
유방어린이공원,경기도 용인시 처인구 유방동 287-4,2465,37.2593318,127.216701,용인시처인구,소형,3
소공원,경기도 용인시 처인구 김량장동 527,306,37.23681156,127.197801,용인시처인구,소형,3
제93호어린이공원,경기도 용인시 처인구 포곡읍 신원리 31-4,3863,37.30543626,127.2249903,용인시처인구,소형,3
어린이공원,경기도 용인시 처인구 이동읍 송전리 1228,7208,37.13870496,127.2001665,용인시처인구,소형,3
삼가지구 어린이공원3,경기도 용인시 처인구 삼가동 187-2,1679,37.24096436,127.167101,용인시처인구,소형,3
갯골생태공원,경기도 시흥시 장곡동 724-32,1502560,37.38979099,126.7812554,시흥시,대형,15
오이도선사유적공원,경기도 시흥시 정왕동 914,335121,37.34564215,126.6953015,시흥시,중형,7
덕소2호공원,경기도 남양주시 와부읍 덕소리 600-31,1501,37.585772,127.2074266,남양주시,소형,3
청학6호공원,경기도 남양주시 별내면 청학리 475,1463,37.7090457,127.1138874,남양주시,소형,3
도농 제2호공원,경기도 남양주시 다산동 4002-16,1500,37.61101957,127.1562291,남양주시,소형,3
도농 제3호공원,"경기도 남양주시 다산동 4002-33,4002-34,4002-35,4002-36",1500,37.61101957,127.1562291,남양주시,소형,3
퇴계3호공원,경기도 남양주시 퇴계원면 퇴계원리 259-8,1414,37.651283,127.142909,남양주시,소형,3
도곡1공원,경기도 남양주시 와부읍 도곡리 1114-2,11898,37.5765337,127.220081,남양주시,소형,3
금곡물놀이장,경기도 남양주시 금곡동 656,1762,37.6256228,127.2021588,남양주시,소형,3
진접물놀이장,경기도 남양주시 진접읍 장현리 677-2,1509,37.7151558,127.1816603,남양주시,소형,3
평내1호근린공원,경기도 남양주시 평내동 570-1,29356,37.6443214,127.2309081,남양주시,소형,3
중앙공원,경기도 남양주시 호평동 620,57710,37.6588764,127.2422816,남양주시,소형,3
창현제3호어린이공원,경기도 남양주시 화도읍 창현리 750,2000,37.6474158,127.3045481,남양주시,소형,3
창현제5호어린이공원,경기도 남양주시 화도읍 창현리 763,2038,37.64598147,127.2989328,남양주시,소형,3
창현제4호어린이공원,경기도 남양주시 화도읍 창현리 756,2204,37.64892637,127.3013676,남양주시,소형,3
호만5지구 어린이공원,경기도 남양주시 호평동 193-18,3357,37.65766554,127.2490132,남양주시,소형,3
영락공원,경기도 남양주시 진건읍 사능리 1-1,281785,37.6642595,127.2048522,남양주시,중형,7
진건물놀이장,경기도 남양주시 진건읍 사능리 645-7,1905,37.6551243,127.1800891,남양주시,소형,3
퇴계원 물놀이장 어린이공원,경기도 남양주시 퇴계원읍 퇴계원리 369-7,2208,37.65908634,127.1451358,남양주시,소형,3
호평lh1단지어린이공원,경기도 남양주시 호평동 458-4,1503,37.661727,127.240568,남양주시,소형,3
덕소3호공원,경기도 남양주시 와부읍 덕소리 606-15,1500,37.588254,127.2097691,남양주시,소형,3
청학2호공원,경기도 남양주시 별내면 청학리 419-3,1503,37.7095123,127.1157888,남양주시,소형,3
47호,경기도 화성시 장지동 963-1,40521,37.16074956,127.105331947,화성시,소형,3
58호,경기도 화성시 청계동 543-0,2555,37.194078926,127.115695291,화성시,소형,3
31호,경기도 화성시 오산동 998-1,2621,37.189056985,127.087801872,화성시,소형,3
32호,경기도 화성시 오산동 972-2,328,37.204515671,127.092235546,화성시,소형,3
33호,경기도 화성시 오산동 988-2,328,37.194531957,127.092313506,화성시,소형,3
35호,경기도 화성시 오산동 972-1,3802,37.204516647,127.090973899,화성시,소형,3
36호,경기도 화성시 오산동 1051-1,1889,37.204085139,127.089666681,화성시,소형,3
46호,경기도 화성시 오산동 988-3,4371,37.194532934,127.091052025,화성시,소형,3
13호,경기도 화성시 영천동 805-1,6909,37.209205018,127.087104223,화성시,소형,3
13호,경기도 화성시 산척동 729-1,9577,37.166008469,127.108942125,화성시,소형,3
13호,경기도 화성시 산척동 729-1,3870,37.166008511,127.108897089,화성시,소형,3
14호,경기도 화성시 영천동 790-1,402,37.20830001,127.092330274,화성시,소형,3
28호,경기도 화성시 송동 725-13,409,37.165902756,127.106284853,화성시,소형,3
29호,경기도 화성시 장지동 924-2,231,37.16547037,127.10614914,화성시,소형,3
30호,경기도 화성시 장지동 968-2,329,37.16532535,127.107094685,화성시,소형,3
31호,경기도 화성시 영천동 790-1,4257,37.208263933,127.092375291,화성시,소형,3
31호,경기도 화성시 오산동 998-1,2621,37.188984834,127.087891887,화성시,소형,3
32호,경기도 화성시 오산동 972-2,328,37.204551678,127.092280649,화성시,소형,3
33호,경기도 화성시 오산동 988-2,328,37.194603971,127.0924037,화성시,소형,3
34호,경기도 화성시 장지동 1053,7360,37.154085001,127.1015853,화성시,소형,3
35호,경기도 화성시 오산동 972-1,3802,37.204444493,127.09106393,화성시,소형,3
36호,경기도 화성시 오산동 1051-1,1889,37.204121112,127.089756841,화성시,소형,3
3호,경기도 화성시 송동 697-8,6475,37.16901166,127.095390062,화성시,소형,3
3호,경기도 화성시 장지동 912-10,6475,37.164398219,127.095429299,화성시,소형,3
51호,경기도 화성시 산척동 677-1,487,37.175670472,127.105983242,화성시,소형,3
52호,경기도 화성시 송동 693-1,520,37.17509432,127.105396899,화성시,소형,3
53호,경기도 화성시 산척동 699-1,445,37.175093596,127.106207643,화성시,소형,3
54호,경기도 화성시 송동 693-3,407,37.172822939,127.106204465,화성시,소형,3
55호,경기도 화성시 산척동 699-3,207,37.172786168,127.107015134,화성시,소형,3
56호,경기도 화성시 장지동 966-1,503,37.162874803,127.106730955,화성시,소형,3
13호(H),경기도 화성시 청계동 552-1,4031,37.19799179,127.1175534,화성시,소형,3
13호(I),경기도 화성시 청계동 552-1,1877,37.19799179,127.1175534,화성시,소형,3
13호(J),경기도 화성시 청계동 538-1,3714,37.19694674,127.1175939,화성시,소형,3
13호(K),경기도 화성시 청계동 538-1,1241,37.19694674,127.1175939,화성시,소형,3
13호(L),경기도 화성시 청계동 557-0,2945,37.19821757,127.121874159,화성시,소형,3
13호(M),경기도 화성시 청계동 543-0,2435,37.194078838,127.115785396,화성시,소형,3
13호,경기도 화성시 목동 118-28,28532,37.19151289,127.1220502,화성시,소형,3
15호,경기도 화성시 영천동662-1,426,37.20820451,127.0992058,화성시,소형,3
16호,경기도 화성시 영천동 681-9,168,37.20619485,127.1117917,화성시,소형,3
17호,경기도 화성시 영천동 700-6,306,37.20534352,127.1122755,화성시,소형,3
18호,경기도 화성시 영천동 701-14,1581,37.20574872,127.1128389,화성시,소형,3
22호,경기도 화성시 청계동 538-1,429,37.19694674,127.1175939,화성시,소형,3
23호,경기도 화성시 청계동 552-1,444,37.19799179,127.1175534,화성시,소형,3
24호,경기도 화성시 목동 123-1,440,37.18965893,127.1235865,화성시,소형,3
25호,경기도 화성시 산척동 292,435,37.17451476,127.119814,화성시,소형,3
26호,경기도 화성시 산척동 287,435,37.17375238,127.1194383,화성시,소형,3
27호,경기도 화성시 산척동 산120-4,384,37.17193122,127.1186683,화성시,소형,3
35호(A),경기도 화성시 영천동 766-9,3059,37.20215129,127.1281814,화성시,소형,3
35호(B),경기도 화성시 영천동 745-14,2685,37.20266363,127.1233783,화성시,소형,3
40호,경기도 화성시 영천동 746-0,828,37.203011294,127.121746692,화성시,소형,3
41호,경기도 화성시 영천동 739-11,49,37.20329112,127.1218133,화성시,소형,3
42호,경기도 화성시 영천동747-10,113,37.20405586,127.1244734,화성시,소형,3
43호,경기도 화성시 영천동 749-16,41,37.20380008,127.1247511,화성시,소형,3
44호,경기도 화성시 영천동 750-11,2988,37.2031162,127.1249357,화성시,소형,3
45호,경기도 화성시 영천동757-6,959,37.20288885,127.127352,화성시,소형,3
46호(A),경기도 화성시 청계동 538-1,3357,37.19694674,127.1175939,화성시,소형,3
46호(B),경기도 화성시 청계동 552-1,1320,37.19799179,127.1175534,화성시,소형,3
46호(C),경기도 화성시 청계동 557-0,325,37.198217663,127.121784049,화성시,소형,3
47호,경기도 화성시 영천동 652-6,2526,37.20839817,127.0984508,화성시,소형,3
47호(A),경기도 화성시 청계동 564-2,1983,37.193156901,127.099069651,화성시,소형,3
47호(E),경기도 화성시 영천동662-1,1943,37.20820451,127.0992058,화성시,소형,3
47호,경기도 화성시 오산동 1030-18,40521,37.185261702,127.101401804,화성시,소형,3
47호,경기도 화성시 산척동 675-1,40521,37.177148883,127.105219583,화성시,소형,3
월롱산업단지 근린공원,경기도 파주시 월롱면 덕은리 1242번지,22497,37.81440418,126.7524071,파주시,소형,3
월롱산업단지 소공원,경기도 파주시 문산읍 내포리 1641,5317,37.83853279,126.780977,파주시,소형,3
월롱산업단지 어린이공원,경기도 파주시 월롱면 능산리 663-1,1517,37.82961941,126.7801165,파주시,소형,3
당동산업단지1호 근린공원,경기도 파주시 문산읍 내포리 1637-3,15956,37.8384294,126.779749,파주시,소형,3
당동산업단지2호 어린이공원,경기도 파주시 문산읍 당동리 884,4421,37.86763382,126.7785382,파주시,소형,3
당동산업단지3호 근린공원,경기도 파주시 문산읍 당동리 897,11534,37.866044,126.783601,파주시,소형,3
당동산업단지4호 근린공원,경기도 파주시 문산읍 당동리 907,10666,37.86320058,126.7808004,파주시,소형,3
소공원 22호,경기도 파주시 동패동 1914,8013,37.710271,126.7380223,파주시,소형,3
양우공원,경기도 파주시 문산읍 당동리 928번지,1550,37.861232,126.774804,파주시,소형,3
선유어린이공원(선유7호),경기도 파주시 문산읍 당동리 877,3546,37.869821,126.7818891,파주시,소형,3
오순공원,경기도 화성시 장지동 923-1,734,37.160896411,127.102269909,화성시,소형,3
도순공원,경기도 화성시 장지동 928-3,1150,37.160607331,127.103125143,화성시,소형,3
효행공원,경기도 화성시 장지동 977-1,4702,37.156888531,127.110279956,화성시,소형,3
노을공원,경기도 화성시 장지동 983-8,736,37.159407519,127.114471599,화성시,소형,3
22호 소공원,경기도 화성시 장지동 999-1,330,37.161422932,127.117491867,화성시,소형,3
13호,경기도 화성시 청계동 546-1,2908,37.20156456,127.1152247,화성시,소형,3
13호,경기도 화성시 청계동 546-1,4118,37.20156456,127.1152247,화성시,소형,3
13호,경기도 화성시 청계동 533-1,2716,37.20196736,127.1139456,화성시,소형,3
19호,경기도 화성시 청계동 533-1,593,37.20196736,127.1139456,화성시,소형,3
20호,경기도 화성시 청계동 546-1,683,37.20156456,127.1152247,화성시,소형,3
21호,경기도 화성시 청계동 546-1,556,37.20156456,127.1152247,화성시,소형,3
35호,경기도 화성시 청계동 550-1,5234,37.20183476,127.1195156,화성시,소형,3
35호,경기도 화성시 청계동 550-1,3140,37.20183476,127.1195156,화성시,소형,3
35호,경기도 화성시 청계동 533-1,3593,37.20196736,127.1139456,화성시,소형,3
35호,경기도 화성시 청계동 513-1,5334,37.20243533,127.106477,화성시,소형,3
37호,경기도 화성시 청계동 512-1,483,37.20305631,127.0992003,화성시,소형,3
38호,경기도 화성시 청계동 512-1,578,37.20305631,127.0992003,화성시,소형,3
39호,경기도 화성시 청계동 513-1,478,37.20243533,127.106477,화성시,소형,3
46호,경기도 화성시 청계동 520-1,7280,37.1956464,127.1018446,화성시,소형,3
46호,경기도 화성시 청계동 525-1,10978,37.19722877,127.1079552,화성시,소형,3
46호,경기도 화성시 청계동 546-1,7007,37.20156456,127.1152247,화성시,소형,3
47호,경기도 화성시 청계동 512-1,4539,37.20305631,127.0992003,화성시,소형,3
47호,경기도 화성시 청계동 519-1,6034,37.2006656,127.0998117,화성시,소형,3
47호,경기도 화성시 청계동 520-1,5350,37.1956464,127.1018446,화성시,소형,3
48호,경기도 화성시 청계동 520-1,553,37.1956464,127.1018446,화성시,소형,3
9호,경기도 화성시 영천동 673-8,367,37.20770938,127.1090049,화성시,소형,3
10호,경기도 화성시 영천동 171-0,1532,37.21601085,127.095043613,화성시,소형,3
11호,경기도 화성시 영천동 171-0,1295,37.216082934,127.095043704,화성시,소형,3
13호(A),경기도 화성시 영천동 662-1,4436,37.20820451,127.0992058,화성시,소형,3
13호(B),경기도 화성시 영천동 672-2,1401,37.20879772,127.1092100193,화성시,소형,3
13호(C),경기도 화성시 영천동 700-6,3491,37.20534352,127.1122755,화성시,소형,3
13호(D),경기도 화성시 영천동 677-1,2578,37.20508708,127.1117252,화성시,소형,3
방교공원(11호),경기도 화성시 오산동 1016,31604,37.18451176,127.0924798,화성시,소형,3
신리천공원(13호),경기도 화성시 오산동 1082,111414,37.183889321,127.104598279,화성시,중형,7
신리천공원(13호),경기도 화성시 오산동 1082,77112,37.183781075,127.10473327,화성시,소형,3
목동공원(19호),경기도 화성시 목동 산35,39571,37.18876206,127.1263948,화성시,소형,3
선납숲공원(2호),경기도 화성시 영천동 622,231693,37.21173666,127.1067902,화성시,중형,7
자라뫼공원(10호),경기도 화성시 오산동 752-10,76174,37.19347937,127.0842033,화성시,소형,3
동탄2지구 1호 어린이공원(안골),경기도 화성시 영천동 740-11,3956,37.20364912,127.1231662,화성시,소형,3
감배산1호 어린이공원,경기도 화성시 오산동 1022-1,3858,37.193014152,127.097357487,화성시,소형,3
감배산2호 어린이공원,경기도 화성시 오산동 1023-3,1870,37.192761635,127.097627474,화성시,소형,3
소라어린이공원,경기도 화성시 송동 711-6,724,37.165623836,127.095205661,화성시,소형,3
도란어린이공원,경기도 화성시 장지동 939-5,1546,37.159710631,127.097990246,화성시,소형,3
꽃다지어린이공원,경기도 화성시 장지동 962-9,1544,37.158550259,127.106139464,화성시,소형,3
꽃마리어린이공원,경기도 화성시 장지동 1017-6,2336,37.157358826,127.108389342,화성시,소형,3
아람어린이공원,경기도 화성시 장지동 998-7,1605,37.161530566,127.117987401,화성시,소형,3
달빛어린이공원,경기도 화성시 장지동 1029-3,1519,37.155442913,127.114420592,화성시,소형,3
햇살어린이공원(어린이2호),경기도 화성시 목동 256-1,2726,37.18173749,127.1249521,화성시,소형,3
샛별어린이공원(어린이3호),경기도 화성시 산척동 산155-24,3197,37.17277347,127.1228062,화성시,소형,3
여울공원,경기도 화성시 오산동 1060,271005,37.198320661,127.086641164,화성시,중형,7
치동천체육공원,경기도 화성시 영천동 670-2,90800,37.2058863,127.1068813,화성시,소형,3
장지체육공원,경기도 화성시 동탄면 장지리 산15,36025,37.159698902,127.111274748,화성시,소형,3
체육4호,경기도 화성시 오산동 1041-1,22967,37.1856559,127.104015096,화성시,소형,3
왕배산체육공원,경기도 화성시 산척동 674-30,51327,37.17889373,127.1249776,화성시,소형,3
도담공원(6호),경기도 화성시 청계동 550-1,7326,37.20183476,127.1195156,화성시,소형,3
4호 소공원(지산말),경기도 화성시 영천동 688-9,1398,37.20780171,127.1124913,화성시,소형,3
5호 소공원(지산향기),경기도 화성시 영천동 704-8,1412,37.20564036,127.113976,화성시,소형,3
7호 소공원(한울),경기도 화성시 영천동 776,1176,37.20419162,127.1285102,화성시,소형,3
8호 소공원(청계사랑),경기도 화성시 영천동 538,4408,37.209801939,127.106436516,화성시,소형,3
9호 소공원(예솔),경기도 화성시 영천동 713,4373,37.207984887,127.102964272,화성시,소형,3
물류단지내 소공원,경기도 화성시 신동 703-4,4803,37.17089117,127.1277172,화성시,소형,3
고샅공원,경기도 화성시 송동 701,409,37.168435993,127.09412829,화성시,소형,3
장지빛공원,경기도 화성시 장지동 1002-7,686,37.160773859,127.117806093,화성시,소형,3
광장5호,경기도 화성시 오산동 996-4,2528,37.187400009,127.086493541,화성시,소형,3
동탄6호 공공공지,경기도 화성시 능동 1129-1,21550,37.20663971,127.0520406,화성시,소형,3
